stop_id,stop_name,stop_lat,stop_lon,platform_code,parent_station,location_type
stops:008895638:1,Tollembeek,50.735522,3.992828,1,stops:008895638,0
stops:008895638:2,Tollembeek,50.735522,3.992828,2,stops:008895638,0
stops:008895646,Herne,50.723701,4.014573,,,1
stops:008895646:0,Herne,50.723701,4.014573,,stops:008895646,0
stops:008895646:1,Herne,50.723701,4.014573,1,stops:008895646,0
stops:008895646:2,Herne,50.723701,4.014573,2,stops:008895646,0
stops:008895711,Schendelbeke,50.797844,3.899286,,,1
stops:008895711:0,Schendelbeke,50.797844,3.899286,,stops:008895711,0
stops:008895711:1,Schendelbeke,50.797844,3.899286,1,stops:008895711,0
stops:008895711:2,Schendelbeke,50.797844,3.899286,2,stops:008895711,0
stops:008895729,Idegem,50.801871,3.921553,,,1
stops:008895729:0,Idegem,50.801871,3.921553,,stops:008895729,0
stops:008895729:1,Idegem,50.801871,3.921553,1,stops:008895729,0
stops:008895729:2,Idegem,50.801871,3.921553,2,stops:008895729,0
stops:008895737,Zandbergen,50.806986,3.957653,,,1
stops:008895737:0,Zandbergen,50.806986,3.957653,,stops:008895737,0
stops:008895737:1,Zandbergen,50.806986,3.957653,1,stops:008895737,0
stops:008895737:2,Zandbergen,50.806986,3.957653,2,stops:008895737,0
stops:008895745,Appelterre,50.813063,3.972108,,,1
stops:008895745:0,Appelterre,50.813063,3.972108,,stops:008895745,0
stops:008895745:1,Appelterre,50.813063,3.972108,1,stops:008895745,0
stops:008895745:2,Appelterre,50.813063,3.972108,2,stops:008895745,0
stops:008895752,Eichem,50.823994,3.993745,,,1
stops:008895752:0,Eichem,50.823994,3.993745,,stops:008895752,0
stops:008895752:1,Eichem,50.823994,3.993745,1,stops:008895752,0
stops:008895752:2,Eichem,50.823994,3.993745,2,stops:008895752,0
stops:008895760,Ninove,50.839509,4.026133,,,1
stops:008895760:0,Ninove,50.839509,4.026133,,stops:008895760,0
stops:008895760:1,Ninove,50.839509,4.026133,1,stops:008895760,0
stops:008895760:2,Ninove,50.839509,4.026133,2,stops:008895760,0
stops:008895778,Okegem,50.857712,4.054557,,,1
stops:008895778:0,Okegem,50.857712,4.054557,,stops:008895778,0
stops:008895778:1,Okegem,50.857712,4.054557,1,stops:008895778,0
stops:008895778:2,Okegem,50.857712,4.054557,2,stops:008895778,0
stops:008895802,Denderleeuw,50.891925,4.071825,,,1
stops:008895802:0,Denderleeuw,50.891925,4.071825,,stops:008895802,0
stops:008895802:1,Denderleeuw,50.891925,4.071825,1,stops:008895802,0
stops:008895802:2,Denderleeuw,50.891925,4.071825,2,stops:008895802,0
stops:008895802:3,Denderleeuw,50.891925,4.071825,3,stops:008895802,0
stops:008895802:4,Denderleeuw,50.891925,4.071825,4,stops:008895802,0
stops:008895802:5,Denderleeuw,50.891925,4.071825,5,stops:008895802,0
stops:008895802:6,Denderleeuw,50.891925,4.071825,6,stops:008895802,0
stops:008895802:7,Denderleeuw,50.891925,4.071825,7,stops:008895802,0
stops:008895802:8,Denderleeuw,50.891925,4.071825,8,stops:008895802,0
stops:008895802:9,Denderleeuw,50.891925,4.071825,9,stops:008895802,0
stops:008895836,Liedekerke,50.882531,4.095287,,,1
stops:008895836:0,Liedekerke,50.882531,4.095287,,stops:008895836,0
stops:008895836:1,Liedekerke,50.882531,4.095287,1,stops:008895836,0
stops:008895836:2,Liedekerke,50.882531,4.095287,2,stops:008895836,0
stops:008895836:3,Liedekerke,50.882531,4.095287,3,stops:008895836,0
stops:008895836:4,Liedekerke,50.882531,4.095287,4,stops:008895836,0
stops:008895844,Iddergem,50.876886,4.06849,,,1
stops:008895844:0,Iddergem,50.876886,4.06849,,stops:008895844,0
stops:008895844:1,Iddergem,50.876886,4.06849,1,stops:008895844,0
stops:008895844:2,Iddergem,50.876886,4.06849,2,stops:008895844,0
stops:008895851,Welle,50.903279,4.05062,,,1
stops:008895851:0,Welle,50.903279,4.05062,,stops:008895851,0
stops:008895851:1,Welle,50.903279,4.05062,1,stops:008895851,0
stops:008895851:2,Welle,50.903279,4.05062,2,stops:008895851,0
stops:008895869,Haaltert,50.906838,4.023958,,,1
stops:008895869:0,Haaltert,50.906838,4.023958,,stops:008895869,0
stops:008895869:1,Haaltert,50.906838,4.023958,1,stops:008895869,0
stops:008895869:2,Haaltert,50.906838,4.023958,2,stops:008895869,0
stops:008895877,Ede,50.911054,3.987524,,,1
stops:008895877:0,Ede,50.911054,3.987524,,stops:008895877,0
stops:008895877:1,Ede,50.911054,3.987524,1,stops:008895877,0
stops:008895877:2,Ede,50.911054,3.987524,2,stops:008895877,0
stops:008896008,Kortrijk,50.824506,3.264549,,,1
stops:008896008:0,Kortrijk,50.824506,3.264549,,stops:008896008,0
stops:008896008:1,Kortrijk,50.824506,3.264549,1,stops:008896008,0
stops:008896008:2,Kortrijk,50.824506,3.264549,2,stops:008896008,0
stops:008896008:3,Kortrijk,50.824506,3.264549,3,stops:008896008,0
stops:008896008:4,Kortrijk,50.824506,3.264549,4,stops:008896008,0
stops:008896008:5,Kortrijk,50.824506,3.264549,5,stops:008896008,0
stops:008896008:6,Kortrijk,50.824506,3.264549,6,stops:008896008,0
stops:008896008:7,Kortrijk,50.824506,3.264549,7,stops:008896008,0
stops:008896115,Harelbeke,50.85586,3.314008,,,1
stops:008896115:0,Harelbeke,50.85586,3.314008,,stops:008896115,0
stops:008896115:1,Harelbeke,50.85586,3.314008,1,stops:008896115,0
stops:008896115:2,Harelbeke,50.85586,3.314008,2,stops:008896115,0
stops:008896149,Waregem,50.892456,3.42551,,,1
stops:008896149:0,Waregem,50.892456,3.42551,,stops:008896149,0
stops:008896149:1,Waregem,50.892456,3.42551,1,stops:008896149,0
stops:008896149:2,Waregem,50.892456,3.42551,2,stops:008896149,0
stops:008896230,Vichte,50.833657,3.39163,,,1
stops:008896230:0,Vichte,50.833657,3.39163,,stops:008896230,0
stops:008896230:1,Vichte,50.833657,3.39163,1,stops:008896230,0
stops:008896230:2,Vichte,50.833657,3.39163,2,stops:008896230,0
stops:008896305,Menen,50.799489,3.113791,,,1
stops:008896305:0,Menen,50.799489,3.113791,,stops:008896305,0
stops:008896305:1,Menen,50.799489,3.113791,1,stops:008896305,0
stops:008896305:2,Menen,50.799489,3.113791,2,stops:008896305,0
stops:008896305:3,Menen,50.799489,3.113791,3,stops:008896305,0
stops:008896370,Wevelgem,50.811526,3.18352,,,1
stops:008896370:0,Wevelgem,50.811526,3.18352,,stops:008896370,0
stops:008896370:1,Wevelgem,50.811526,3.18352,1,stops:008896370,0
stops:008896370:2,Wevelgem,50.811526,3.18352,2,stops:008896370,0
stops:008896388,Bissegem,50.825845,3.224205,,,1
stops:008896388:0,Bissegem,50.825845,3.224205,,stops:008896388,0
stops:008896388:1,Bissegem,50.825845,3.224205,1,stops:008896388,0
stops:008896388:2,Bissegem,50.825845,3.224205,2,stops:008896388,0
stops:008896396,Wervik,50.781861,3.046983,,,1
stops:008896396:0,Wervik,50.781861,3.046983,,stops:008896396,0
stops:008896396:1,Wervik,50.781861,3.046983,1,stops:008896396,0
stops:008896396:2,Wervik,50.781861,3.046983,2,stops:008896396,0
stops:008896412,Comines,50.772072,2.999286,,,1
stops:008896412:0,Comines,50.772072,2.999286,,stops:008896412,0
stops:008896412:1,Comines,50.772072,2.999286,1,stops:008896412,0
stops:008896412:2,Comines,50.772072,2.999286,2,stops:008896412,0
stops:008896503,Ieper,50.847402,2.876593,,,1
stops:008896503:0,Ieper,50.847402,2.876593,,stops:008896503,0
stops:008896503:1,Ieper,50.847402,2.876593,1,stops:008896503,0
stops:008896735,Poperinge,50.854449,2.736343,,,1
stops:008896735:0,Poperinge,50.854449,2.736343,,stops:008896735,0
stops:008896735:1,Poperinge,50.854449,2.736343,1,stops:008896735,0
stops:008896735:2,Poperinge,50.854449,2.736343,2,stops:008896735,0
stops:008896735:3,Poperinge,50.854449,2.736343,3,stops:008896735,0
stops:008896800,Roeselare,50.949025,3.130412,,,1
stops:008896800:0,Roeselare,50.949025,3.130412,,stops:008896800,0
stops:008896800:1,Roeselare,50.949025,3.130412,1,stops:008896800,0
stops:008896800:2,Roeselare,50.949025,3.130412,2,stops:008896800,0
stops:008896909,Izegem,50.921149,3.212088,,,1
stops:008896909:0,Izegem,50.921149,3.212088,,stops:008896909,0
stops:008896909:1,Izegem,50.921149,3.212088,1,stops:008896909,0
stops:008896909:2,Izegem,50.921149,3.212088,2,stops:008896909,0
stops:008896925,Ingelmunster,50.914326,3.255416,,,1
stops:008896925:0,Ingelmunster,50.914326,3.255416,,stops:008896925,0
stops:008896925:1,Ingelmunster,50.914326,3.255416,1,stops:008896925,0
stops:008896925:2,Ingelmunster,50.914326,3.255416,2,stops:008896925,0
stops:008895000:7,Aalst,50.942813,4.039653,7,stops:008895000,0
stops:008821600:5,Lier,51.135758,4.560614,5,stops:008821600,0
stops:008885704:5,Mouscron,50.741005,3.228448,5,stops:008885704,0
stops:008811007:15,Schaarbeek/Schaerbeek,50.878513,4.378636,15,stops:008811007,0
stops:008892908:3,Ronse,50.742506,3.602552,3,stops:008892908,0
stops:008895505:5,Geraardsbergen,50.771137,3.872328,5,stops:008895505,0
stops:008882206:5,La Louvière-Sud,50.464974,4.190609,5,stops:008882206,0
stops:008894508:A,Sint-Niklaas,51.171472,4.142966,A,stops:008894508,0
stops:008894672:1,Temse,51.126085,4.221352,1,stops:008894672,0
stops:008822772:1,Bornem,51.099225,4.240526,1,stops:008822772,0
stops:008884335:2,Quievrain,50.410103,3.68608,2,stops:008884335,0
stops:008843240:1,Engis,50.582957,5.401986,1,stops:008843240,0
stops:008843349:2,Haute-Flône,50.55349,5.330333,2,stops:008843349,0
stops:008843331:2,Amay,50.546011,5.32049,2,stops:008843331,0
stops:008843323:2,Ampsin,50.539215,5.289729,2,stops:008843323,0
stops:008881166:5,Jurbeke,50.530496,3.910694,5,stops:008881166,0
stops:008894672:2,Temse,51.126085,4.221352,2,stops:008894672,0
stops:008894508:5,Sint-Niklaas,51.171472,4.142966,5,stops:008894508,0
stops:008892106:5,Deinze,50.978258,3.534432,5,stops:008892106,0
stops:008896008:8,Kortrijk,50.824506,3.264549,8,stops:008896008,0
stops:008894201:A,Lokeren,51.108062,3.987794,A,stops:008894201,0
stops:008881505:004279,Quevy,50.341534,3.909489,004279,stops:008881505,0
stops:008863842:4,Houyet,50.189868,5.006074,4,stops:008863842,0
stops:008812252:3,Ternat,50.874522,4.16534,3,stops:008812252,0
stops:008871217:5,Roux,50.443112,4.393199,5,stops:008871217,0
stops:008842630:2,Tilff,50.570624,5.583937,2,stops:008842630,0
stops:008842648:2,Méry,50.54762,5.587236,2,stops:008842648,0
stops:008842655:2,Hony,50.539917,5.573563,2,stops:008842655,0
stops:008842663:2,Esneux,50.530568,5.572565,2,stops:008842663,0
stops:008844206:4,Pepinster,50.568179,5.80615,4,stops:008844206,0
stops:008861127:3,Flawinne,50.456236,4.806298,3,stops:008861127,0
stops:008896800:3,Roeselare,50.949025,3.130412,3,stops:008896800,0
stops:008874005:5,Châtelet,50.410103,4.521861,5,stops:008874005,0
stops:008843307:4,Huy,50.527242,5.234211,4,stops:008843307,0
stops:008893013:4,Merelbeke,51.017531,3.768889,4,stops:008893013,0
stops:008891553:1,Zeebrugge-Dorp,51.326383,3.19517,1,stops:008891553,0
stops:008895505:A,Geraardsbergen,50.771137,3.872328,A,stops:008895505,0
stops:008843323:1,Ampsin,50.539215,5.289729,1,stops:008843323,0
stops:008843331:1,Amay,50.546011,5.32049,1,stops:008843331,0
stops:008843349:1,Haute-Flône,50.55349,5.330333,1,stops:008843349,0
stops:008843240:2,Engis,50.582957,5.401986,2,stops:008843240,0
stops:008843208:5,Flemalle-Haute,50.595308,5.457656,5,stops:008843208,0
stops:008821717:A,Herentals,51.181513,4.829535,A,stops:008821717,0
stops:008833209:5,Aarschot,50.984406,4.824043,5,stops:008833209,0
stops:008881505:2,Quevy,50.341534,3.909489,2,stops:008881505,0
stops:008895208:7,Zottegem,50.869102,3.81441,7,stops:008895208,0
stops:008886009:5,Ath,50.626932,3.777429,5,stops:008886009,0
stops:008814258:4,Braine-l'Alleud,50.684778,4.375526,4,stops:008814258,0
stops:008884715:3,Blaton,50.505461,3.666304,3,stops:008884715,0
stops:008821832:3,Heist-op-den-Berg,51.074146,4.708235,3,stops:008821832,0
stops:008831401:3,Diest,50.993341,5.050031,3,stops:008831401,0
stops:008896503:3,Ieper,50.847402,2.876593,3,stops:008896503,0
stops:008832615:3,Neerpelt,51.222369,5.43717,3,stops:008832615,0
stops:008845005:3,Gouvy,50.189409,5.953906,3,stops:008845005,0
stops:008821337:4,Hove,51.154114,4.465157,4,stops:008821337,0
stops:008864915:1,Natoye,50.343296,5.06116,1,stops:008864915,0
stops:008821337:3,Hove,51.154114,4.465157,3,stops:008821337,0
stops:008864436:2,Melreux-Hotton,50.28367,5.440136,2,stops:008864436,0
stops:008886348:3,Leuze,50.600612,3.616872,3,stops:008886348,0
stops:008873122:1a,Philippeville,50.191639,4.535956,1a,stops:008873122,0
stops:008873122:1b,Philippeville,50.191639,4.535956,1b,stops:008873122,0
stops:008875127:2,Couvin,50.056324,4.491702,2,stops:008875127,0
stops:008895455:3,Burst,50.907198,3.922416,3,stops:008895455,0
stops:008895463:1,Bambrugge,50.913769,3.935711,1,stops:008895463,0
stops:008895471:1,Erpe-Mere,50.928601,3.962463,1,stops:008895471,0
stops:008895489:1,Vijfhuizen,50.943254,3.98125,1,stops:008895489,0
stops:008895125:1,Aalst-Kerrebroek,50.948377,4.024407,1,stops:008895125,0
stops:008881505:004282,Quevy,50.341534,3.909489,004282,stops:008881505,0
stops:008814001:,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,,stops:008814001,0
